specimen_id,3db_freq_chirp,adapt_hero,adapt_max,adapt_mean,adp_v_last_rheo,ahp_delay_ratio_5spike,ahp_delay_ratio_hero,avg_rate_hero,avg_rate_rheo,downstroke_adapt_ratio,downstroke_hero,downstroke_ramp,downstroke_rheo,downstroke_short_square,fast_trough_deltav_hero,fast_trough_deltav_ramp,fast_trough_deltav_rheo,fast_trough_deltav_short_square,fast_trough_v_adapt_ratio,fast_trough_v_last_rheo,fi_fit_slope,first_isi_inv_hero,first_isi_inv_rheo,input_resistance,isi_adapt_ratio,isi_cv_hero,isi_cv_max,isi_cv_mean,isi_norm_sq_var_hero,isi_norm_sq_var_max,isi_norm_sq_var_mean,latency_hero,latency_rheo,low_freq_impedance_chirp,mean_isi_hero,mean_isi_rheo,median_isi_hero,peak_deltav_hero,peak_deltav_ramp,peak_deltav_rheo,peak_deltav_short_square,peak_freq_chirp,peak_impedance_chirp,peak_ratio_chirp,peak_v_adapt_ratio,phase_low_chirp,phase_peak_chirp,postap_slope_hero,postap_slope_ramp,postap_slope_rheo,postap_slope_short_square,rheobase_i,sag,sag_area,sag_area_depol,sag_depol,sag_peak_t,sag_peak_t_depol,sag_tau,sync_freq_chirp,tau,threshold_i_ramp,threshold_v_adapt_ratio,threshold_v_hero,threshold_v_ramp,threshold_v_rheo,threshold_v_short_square,total_inductive_phase_chirp,trough_deltav_hero,trough_deltav_ramp,trough_deltav_rheo,trough_slowdeltav_hero,trough_slowdeltav_rheo,upstroke_adapt_ratio,upstroke_downstroke_ratio_hero,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_rheo,upstroke_downstroke_ratio_short_square,upstroke_hero,upstroke_ramp,upstroke_rheo,upstroke_short_square,v_baseline,vm_for_sag,width_adapt_ratio,width_hero,width_ramp,width_rheo,width_short_square,width_suprathresh_hero,width_suprathresh_ramp,width_suprathresh_rheo,width_suprathresh_short_square,dataset,avg_rate_max,blowout_mv_qc,electrode_0_pa_qc,fail_tags_qc,failed_blowout,failed_electrode_0,failed_fx_chirps,failed_fx_long_squares,failed_fx_ramps,failed_fx_short_squares,failed_fx_sweep_features,failed_input_access_resistance,failed_qc,failed_seal,fast_trough_v_hero,fast_trough_v_rheo,initial_access_resistance_mohm_qc,input_access_resistance_ratio_qc,input_resistance_mohm_qc,input_resistance_ss,ir_late_hero,ir_late_mean,peak_v_hero,peak_v_rheo,recording_date_qc,sag_tau_depol,seal_gohm_qc,trough_v_hero,trough_v_ramp,trough_v_rheo
768896551,5.451624584,0.03580517,0.104913242,0.058783993,-49.41249847,0.015723585,0.0321489,16.0,2.0,0.912191977,-144.7919052,-126.6209314,-133.9796841,-159.8593849,-22.15625381,-24.50416883,-24.15000343,-21.34999466,1.007771805,-53.48125458,0.293103439,32.98153034,5.004003203,308.0625534,2.59556068,0.27305478,0.332519212,0.241189091,0.002121531,0.01598497,0.007287,0.03256,0.0968,0.35300687,0.061872,0.19984,0.066,76.26875305,78.53125191,77.23750114,77.68125916,0.400119236,0.353338331,1.000939012,1.027958385,-0.056015879,-0.056015879,1.001408515,-0.30829871,0.38239372,-0.183391372,50.0,0.045010768,0.0,0.751814688,0.167640433,0.12294,0.19004,,0.400119236,0.028040552,66.62500127,0.994277339,-30.51250076,-29.15000089,-29.06875038,-32.41875458,0.0,-22.31250381,-24.92083549,-24.35000038,-0.15625,-0.199996948,0.932351975,2.637609633,2.855370694,2.774718471,2.471298963,381.904524,361.5564651,371.7559042,395.0603322,-65.06200617,-100.1562576,1.151515152,0.00062,0.00076,0.00072,0.00058,0.00052,0.00062,0.00058,0.0005,LeeDalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769331519,,0.0149848120805535,,0.0476655330025629,,0.0633583959899748,0.0559105431309888,22.0,1.0,0.8080427923620145,-128.8210556639095,-110.19619942662251,-116.19906344864474,-140.50107254455298,-10.78125,-14.87083180745443,-14.01250457763672,,,-56.91875457763672,0.5137362604220921,36.46973012399708,,360.8592748641968,1.66795366795367,0.1162117190764424,,0.2017540795023241,,,,0.0190799999999999,0.33016,,0.0447047619047619,,0.04604,73.66250038146973,77.40208435058594,78.30624771118164,77.34375381469727,,,,0.999413513601234,,,0.316258722336134,0.4787683810569985,-0.204966015411551,,20.0,0.2426551580429077,1.6901337500016902,0.0,0.1371030509471893,0.06086,0.19854,0.1749050931577094,,0.0213017558267482,29.75,0.9359614705716884,-45.724998474121094,-44.29166793823242,-42.90625,-46.493751525878906,,,,,-0.1187515258789062,-2.949993133544922,0.8383462599472689,2.4061657447339906,2.862108099142014,2.808255522700119,2.460309090901495,309.9648113389697,315.1536467297286,326.3166616622381,345.6760660627741,-67.08631388346355,-97.5875015258789,1.2000000000000317,0.0006599999999999,0.0007999999999999,0.0007599999999999,0.0006199999999999,0.0005999999999999,0.0007000000000001,0.00068,0.00056,L1,36.0,,-28.5987491607666,,False,False,True,False,False,False,False,False,False,False,-56.506248474121094,-56.91875457763672,16.833904,0.0367908122891193,457.55728,260.732638474936,0.1744627054361579,0.1848277196242917,27.937501907348633,35.39999771118164,2018-10-26 18:54:17,,3.677383936,-56.625,-59.4708366394043,-59.86874771118164
770249617,7.752310188,,0.24663642,0.24663642,,0.016962659,0.05940108,2.0,1.0,0.788318114,-93.9670938,-82.06850945,-91.63652551,-128.950972,-21.21875381,-20.53124936,-20.18750191,-25.69999695,0.943507269,-44.78125381,0.079310345,24.57002457,,401.7187655,3.49525453,0.0,0.743811993,0.371905996,,0.066020953,0.066020953,0.04672,0.1266,0.342641681,0.0407,,0.0407,69.19375229,64.6354173,70.25000572,63.51250076,1.200357707,0.348259598,1.016395926,0.936120706,-0.033099774,-0.146086678,0.129363544,0.359406247,-0.302485818,-0.192361928,70.0,0.090126462,0.0,0.928833359,0.182833195,0.11822,0.098,,0.400119236,0.028761578,108.0,0.873758241,-25.48125076,-23.0125014,-24.59375191,-26.90000153,0.0,-21.33750153,-20.70833397,-20.40624809,-0.118747711,-0.218746185,0.713777395,2.463484512,2.224258139,2.439449753,1.808483013,231.4864802,182.3245307,223.5426996,233.2056424,-60.02182095,-102.2687454,1.222222222,0.00092,0.001033333,0.00098,0.00076,0.00076,0.00084,0.0008,0.0006,LeeDalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770249872,21.70646852762143,0.0127726693697373,,0.0966610236898961,,0.117111828588202,0.1164519326065394,32.0,4.0,0.785840671904623,-126.56523103618092,-100.59647993387767,-98.49969320457062,-105.22776221169244,-14.537498474121094,-13.374998728434242,-10.206249237060549,,,-51.21875,0.6562499777972705,53.36179295624339,6.715014773032503,402.3047685623169,1.2297297297297285,0.1672711733403464,,0.1857984336552243,,,,0.01626,0.08364,0.3168952465057373,0.0315567741935483,0.2859333333333333,0.03204,80.53125381469727,76.4333356221517,78.10625076293945,73.82500076293945,2.650789935400774,0.3252683877944946,1.026422381401062,0.8899345628432395,0.0544490292668342,-0.0969346389174461,0.8874320031642099,-0.8214390434126004,-1.123919070774945,,29.999998092651367,0.2154659926891327,1.5320964062515323,1.4890834375014892,0.3110629916191101,0.03814,0.1045,0.1279467455279254,1.1503428021550528,0.0164499084763757,31.708333333333332,0.9156532917449232,-39.531253814697266,-41.558335622151695,-40.33125305175781,-40.318748474121094,0.0012679289147584,,,,-0.1437454223632812,-4.400001525878906,0.7113646649745134,3.6154181725791226,3.9408665410822574,4.150368706158278,4.061929784091115,457.5862363048837,396.4390747954855,408.81004424244105,427.4277814409311,-68.69982401529948,-99.65625762939452,1.2222222222221195,0.00068,0.0007999999999999,0.00078,0.0007399999999999,0.0005999999999999,0.0006999999999999,0.0007199999999999,0.0006399999999999,L1,41.0,,-25.760000228881836,,False,False,False,False,False,False,False,False,False,False,-54.06875228881836,-50.53750228881836,9.375752,0.0194051553244949,483.157792,328.21956849880013,0.0822888283378754,0.0997064577647787,41.0,37.77499771118164,2018-10-30 20:48:29,0.4234064001946781,2.696306432,-54.21249771118164,-56.85000228881836,-54.937503814697266
770249934,,0.011024373,0.014548736,-0.004924082,,0.179307222,0.179307222,12.0,4.0,0.898950174,-129.31715,-111.7105702,-117.7465313,-136.9998482,-12.67499924,-13.46875127,-13.15625,-12.1812439,1.000634196,-50.18125153,0.185714286,14.11631846,3.397200707,209.8438144,1.180637878,0.069805665,0.095179529,0.083104784,0.000345298,0.004304512,0.001794795,0.03782,0.19052,,0.083267273,0.263146667,0.08366,80.45625305,77.85624949,80.81875229,81.56250381,,,,0.963232082,,,0.618797158,-1.004721669,-0.82186784,-0.596788388,50.0,0.100161411,0.0,0.0,0.181969523,0.06702,0.26254,,,0.015407523,62.08333079,0.98189895,-36.60000229,-36.50208282,-36.79999924,-37.78125381,,-17.30624771,-21.15000153,-23.30625534,-4.631248474,-10.15000534,0.911685029,2.918928374,3.200282243,3.075263746,2.782912933,377.4674984,357.4804574,362.101639,381.2586494,-66.9565833,-83.76250458,1.058823529,0.00068,0.00074,0.00074,0.00064,0.0006,0.00066,0.00066,0.00058,both,15.0,,-32.3125,,False,False,True,False,False,False,False,False,False,False,-49.275001525878906,-49.95624923706055,13.171255,0.0549833632939759,239.549824,198.59427491649245,0.0297339593114253,0.0490514936590074,43.85625076293945,44.01875305175781,2018-10-30 21:57:08,,7.219974144,-53.90625,-57.65208435058594,-60.10625457763672
770275450,4.351296686,0.223653121,0.269428676,0.246540899,-48.59999847,0.004640102,0.015753938,4.0,1.0,0.713141329,-149.6403404,-146.931931,-150.2485839,-177.3204266,-16.94374847,-17.15416845,-17.08124924,-19.77499771,0.882509482,-53.28125,0.085000002,23.57378595,,299.1251051,2.387853692,0.414302897,1.170124814,0.52814257,0.061437881,0.158096474,0.109767177,0.04924,0.16006,0.405286342,0.067553333,,0.05364,73.45000076,74.93125153,75.65000153,71.92500305,0.400119236,0.40553233,1.000606894,0.830250592,-0.102283299,-0.102283299,1.343177629,1.093574491,1.101156499,1.052414179,20.0,0.161414817,1.547969844,0.0,0.029098619,0.06394,0.86288,0.242973724,0.400119236,0.037293146,24.70833333,0.80221302,-37.0,-34.93125025,-36.20000076,-40.42500305,0.0,-17.0,-17.33958562,-17.21875,-0.056251526,-0.137500763,0.59786299,2.032687158,1.99699379,2.052247165,1.708333661,304.1719983,293.429253,308.3472303,302.9224536,-60.75986214,-101.1187592,1.258064516,0.00062,0.000653333,0.00062,0.00056,0.00052,0.00056,0.00054,0.00044,LeeDalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770330029,,0.014301656,0.050367414,0.02404991,-56.43750381,0.007140539,0.018609951,21.0,1.0,0.959620346,-272.5787107,-264.436113,-269.1682551,-272.1559507,-18.41875458,-24.75624975,-24.13125229,-17.60000229,1.004585241,-60.76250076,0.509999978,32.72251309,,117.3124313,1.583073497,0.208185251,0.301896828,0.218180485,0.001761966,0.004369194,0.00231895,0.02516,0.07872,,0.046323,,0.04639,75.51875305,70.85208384,70.66875076,77.16874695,,,,0.988018055,,,2.171275375,2.053767416,1.722489423,-0.697457662,100.0,0.105635121,0.0,0.883291563,0.286223859,0.05982,0.0999,,,0.009305223,120.2916718,0.942053474,-41.875,-36.56666692,-36.63124847,-43.89999771,,-18.55000305,-24.88958613,-24.30625153,-0.131248474,-0.174999237,0.954197599,1.853006471,1.764668866,1.772547889,1.892526847,505.0901148,466.6712894,477.1136223,515.0624434,-70.07450256,-83.91874695,1.055555556,0.00036,0.00038,0.00038,0.00038,0.00032,0.00032,0.00032,0.00032,LeeDalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770432758,,0.007598507,0.172926271,0.051482229,,0.015233699,0.046851385,28.0,1.0,0.924126568,-164.3717868,-148.682541,-163.3306937,-176.4767676,-16.30625534,-24.03541629,-20.23749542,-15.95624924,1.013739042,-55.28125,0.656034483,37.4251497,,161.8751436,2.851266864,0.111478617,0.377347127,0.186284988,0.000635782,0.030010928,0.008468031,0.01726,0.04632,,0.034964444,,0.03504,64.27499962,55.64166896,60.93750381,68.20625114,,,,0.960986149,,,-0.229874201,-0.249183441,-0.844240752,-1.054705239,90.0,0.088123344,0.0,0.0,0.176518962,0.06268,0.07034,,,0.009041827,111.0833308,0.935815402,-37.93124771,-30.9812514,-35.04375458,-40.14374924,,-16.58125687,-24.59791374,-21.02499771,-0.275001526,-0.787502289,0.906853594,2.075731195,1.840785105,1.95040025,2.022383112,341.1916454,273.6506308,318.5602257,356.9036344,-65.08876631,-76.59375763,1.12,0.0005,0.000586667,0.00054,0.0005,0.00044,0.000446667,0.00042,0.00044,LeeDalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770432825,,0.006282803,0.047434899,0.016000049,,0.032767173,0.078590786,27.0,5.0,1.024456487,-130.4627373,-115.5330339,-120.4845493,-144.3909676,-23.9375,-28.39166832,-28.91874886,-24.47500229,1.003079563,-58.89999771,0.484999977,30.92145949,9.996001599,170.3126878,1.330067973,0.087866773,0.120025332,0.090379244,0.000327203,0.003184104,0.001183047,0.01734,0.07418,,0.037593077,0.11371,0.03708,52.2562542,45.84791883,47.11250114,58.87500191,,,,1.067685726,,,-0.728070017,-0.811760548,-1.380780935,-0.911236159,100.0,0.132414863,0.0,1.508655,0.240182936,0.06056,0.0533,,,0.01187572,105.375,1.000834997,-34.18750381,-30.11458397,-29.93750191,-39.56875229,,-25.11249924,-29.81875292,-30.01875114,-1.174999237,-1.100002289,1.020407403,2.069888385,1.927445245,1.936639836,2.11724716,270.0433046,222.6550155,233.3351778,305.7113661,-63.9294858,-76.9437561,0.971428571,0.0006,0.0007,0.0007,0.0006,0.00048,0.0005,0.0005,0.00048,LeeDalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770559860,,0.020502199,0.051796261,0.027113863,,0.129873937,0.155493852,12.0,4.0,0.940686302,-94.73278564,-72.81377697,-92.9050016,-81.99740723,-11.14999962,-15.04166857,-13.31250381,-25.20625114,1.013357618,-45.44375229,0.165,14.95215311,4.88710781,201.0940462,1.102898269,0.106625851,0.106625851,0.096833646,0.001030854,0.00282909,0.00123641,0.03106,0.09394,,0.086016364,0.22598,0.0909,61.52500534,50.21666845,66.55000305,41.55000114,,,,1.038516669,,,-0.406401189,-0.996562353,-0.141381277,-1.103681516,70.0,0.096712753,0.0,0.0,0.036210325,0.09276,0.16632,,,0.017319859,69.79166667,0.977764714,-31.9437542,-27.86458397,-32.53125,-25.18750191,,-15.06249428,-21.01250267,-19.83125305,-3.912494659,-6.518749237,0.948342273,2.34943667,2.218786281,2.528642273,1.872468734,222.5686804,161.5818196,234.9235144,153.5375813,-60.6817317,-76.27500916,1.069767442,0.00082,0.001006667,0.0009,0.00094,0.00074,0.000853333,0.0008,0.00066,LeeDalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770622754,,,0.288961039,0.288961039,-50.98749924,,0.026727181,2.0,1.0,,-268.5963181,-250.1091792,-235.1065544,-269.3861149,-15.13749695,-18.3458341,-14.79999924,-12.06874847,,-53.60000229,0.035344834,25.22704339,,80.93757182,,0.0,0.288961039,0.144480519,,0.083498482,0.083498482,0.02328,0.04642,,0.03964,,0.03964,69.45000648,66.75625038,64.82500458,72.66250229,,,,,,,0.497359208,0.109772515,0.362811529,-1.421275372,190.0,0.11699459,0.0,0.594337734,0.315296143,0.0376,0.05806,,,0.007274663,298.8333028,,-39.01250458,-35.78750102,-38.80000305,-43.23125076,,-15.3374939,-18.57083384,-15.15000153,-0.199996948,-0.350002289,,1.692421894,1.696613621,1.770814205,1.700383168,454.5782893,424.1892009,416.3300262,458.0596156,-65.28666602,-70.66249847,,0.00036,0.00038,0.00038,0.00034,0.0003,0.00032,0.00032,0.00032,LeeDalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774394292,,0.018388938,0.021442783,0.019128957,,0.100045614,0.123896698,21.0,1.0,0.953928441,-129.8538038,-122.5180718,-122.0149258,-139.3184976,-17.68750381,-20.44999822,-21.1312561,-18.19687653,0.996043522,-64.28125763,0.316289599,32.91639236,,253.4373999,1.081767293,0.160390106,0.185579946,0.140933844,0.00144709,0.002243128,0.001493631,0.01496,0.38376,,0.049052,,0.05006,80.63125229,80.1083374,80.39375305,83.05312729,,,,0.997631196,,,0.158208292,-0.680498586,-1.166995684,-0.787215884,10.0,0.035988413,0.0,0.0,0.06098526,0.03586,0.887,,,0.014613288,17.16666667,1.001856682,-44.67499924,-43.42291768,-43.15000153,-45.05937576,,-17.83750153,-24.15833282,-25.95625305,-0.149997711,-4.824996948,0.982346822,2.89141658,2.930947966,2.867730583,2.849774259,375.4614412,359.0241381,349.9059341,396.8381714,-67.8567131,-94.89375305,1.027027027,0.00068,0.000753333,0.00078,0.00066,0.0006,0.00064,0.00066,0.00058,LeeDalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783622479,,0.0214138081475632,,0.0206719868707815,-50.8125,0.035120147874306,0.0557954168050487,22.0,2.0,0.7466497435910631,-104.77034095275032,-85.01152171995987,-103.00377129080375,-113.73628905651024,-9.868751525878906,-11.964584350585938,-12.056255340576172,,,-53.07500457763672,0.5264705766691037,39.277297721916675,8.474576271186441,296.4062690734863,1.847265221878224,0.1910345738440707,,0.1465242702825942,,,,0.01822,0.0649,,0.04502,0.118,0.0460599999999999,78.67500305175781,77.02291997273764,80.21249771118164,77.29375457763672,,,,0.9501874261919808,,,0.3990733827648812,-0.3425527018637227,0.1780060630006015,,40.0,0.2269026339054107,1.4795432812514795,0.0,0.0935932844877243,0.0522,0.1282999999999999,0.1333673553242247,,0.0172823734665355,39.333333333333336,0.8962704710964222,-43.28750228881836,-40.76458485921224,-41.506248474121094,-43.493751525878906,,,,,-0.1249961853027343,-0.1499977111816406,0.7472729431300021,2.713244098297505,3.1014484968762552,2.7677504735973684,2.504249596744418,284.26750926666716,263.53782703043976,285.08873677243713,284.82405600497236,-63.37705750898881,-96.3312530517578,1.2857142857142858,0.00078,0.00098,0.0008599999999999,0.00074,0.00072,0.0008733333333332,0.00078,0.0006599999999999,L1,34.0,,3.2799999713897705,,False,False,True,False,False,False,False,False,False,False,-53.156253814697266,-53.562503814697266,11.278372,0.035176065903813,320.626304,221.29935624064848,0.2735015772870678,0.1842311171013295,35.38750076293945,38.70624923706055,2018-11-21 01:24:19,,1.229794432,-53.28125,-53.01458485921224,-53.712501525878906
783625419,8.55254866,0.002501076,0.055262105,0.012070659,,0.005306729,0.02779661,37.0,7.0,1.000457965,-320.1898808,-292.5606706,-286.9820298,-310.2756044,-18.76874924,-21.65625,-22.76875305,-17.28125381,1.002487009,-60.65625381,0.676923063,40.42037187,9.240436149,185.0445271,1.13601922,0.061952996,0.195755168,0.095202884,0.000663553,0.006114764,0.001585746,0.014,0.06766,0.287536561,0.027293333,0.138846667,0.02691,77.21250153,72.57291667,70.84999847,79.00000381,2.150640891,0.299179554,1.040492177,1.00075077,-0.01919695,-0.199977398,1.122536463,1.265175761,1.203918744,2.162150563,29.99999809,0.073059544,0.0,0.0,0.19943665,0.07094,0.14414,,0.400119236,0.011640458,32.54166667,1.042450474,-41.21875,-39.35624949,-37.54375076,-43.20000076,0.0,-18.95625305,-21.78750229,-22.89375305,-0.187503815,-0.125,1.016152578,1.627216359,1.58215693,1.583195875,1.646083137,521.0182122,462.7909771,454.3487658,510.7394402,-59.97915999,-81.77500153,1.0,0.00034,0.000366667,0.00038,0.00036,0.0003,0.000306667,0.00032,0.00032,LeeDalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783677233,,0.010857296,0.025143311,0.014210321,-64.59999847,0.016861572,0.032926182,29.0,2.0,0.973350716,-227.8112676,-207.0260884,-220.4047447,-235.2886976,-17.01250458,-22.67500432,-20.66874313,-13.55833689,0.999609894,-68.06874847,0.585046696,47.75549188,4.928050463,160.8436555,1.495594714,0.135966334,0.205765222,0.113354421,0.001027292,0.002143189,0.001251076,0.02486,0.1119,,0.033871429,0.20292,0.03486,73.42499733,66.9270846,69.9437542,78.84791883,,,,0.981909792,,,1.417102807,1.626518862,0.753876338,0.341581571,59.99999619,0.073196486,0.0,0.0,0.082966462,0.07044,0.11146,,,0.013168913,83.20833333,1.018077211,-46.75624847,-41.4895846,-47.34375381,-53.0541687,,-17.11875534,-22.78750229,-20.85624313,-0.106250763,-0.1875,0.997142362,2.012870152,1.893229637,1.924775403,2.059556776,458.5545009,391.8395886,424.2296314,484.5107373,-72.71416931,-91.15000916,1.047619048,0.0004,0.000466667,0.00042,0.0004,0.00036,0.000373333,0.00036,0.000373333,LeeDalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783683319,,0.004633883,0.236889388,0.065426404,,0.017375674,0.043996334,51.0,4.0,1.021780696,-336.2823753,-320.4252407,-323.9138738,-339.705365,-16.10625076,-18.62708537,-18.70624924,-16.35624695,1.000330274,-56.48749924,0.860526287,72.15007215,11.9760479,250.6731153,1.255658436,0.084907577,0.418819853,0.218267297,0.000548862,0.061854363,0.016629038,0.00806,0.04688,,0.019692,0.139933333,0.01963,86.18125534,82.81666819,82.62500763,86.65000153,,,,1.014716321,,,1.936694994,0.744103887,0.659882426,0.581831106,29.99999809,0.076030411,0.0,0.0,0.206447557,0.03722,0.06494,,,0.008660574,32.79166667,1.000489297,-39.86250305,-37.67500051,-37.59375381,-39.90000153,,-16.29374695,-18.98541641,-18.88750076,-0.187496185,-0.181251526,0.998221041,1.626832852,1.585422401,1.604546908,1.618613296,547.0752156,507.9056039,519.7350047,549.8516206,-59.85741488,-91.59375763,1.0,0.00034,0.00036,0.00036,0.00034,0.0003,0.0003,0.0003,0.0003,LeeDalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786434165,,,0.43659232,0.299891025,-31.9437542,0.008873114,,1.0,1.0,0.675896785,-136.1592391,-115.8406586,-122.4886628,-159.8764367,-14.53750134,-15.95624955,-14.85624886,-14.27499771,0.944336534,-34.00624847,0.076562499,,,213.3630961,6.4,,0.881267991,0.741942255,,0.303014197,0.203794824,0.0317,0.07818,,,,,68.15625286,70.91875362,71.92499733,69.34375381,,,,1.039187066,,,1.364445622,0.258740423,1.049484525,-0.705562953,100.0,0.294971883,1.069583203,1.127466094,0.229111642,0.03392,0.05142,0.064912056,,0.011772815,195.8333333,0.537562601,-14.86875057,-10.3395834,-19.14999962,-18.93125153,,-14.62500095,-16.06666724,-14.8812542,-0.087499619,-0.025005341,0.689747443,2.206251715,2.390347199,2.421558727,1.942804027,300.4015549,276.9020893,296.6134903,310.6085851,-54.36028957,-78.26249695,1.428571429,0.00062,0.000733333,0.0007,0.00056,0.00054,0.00062,0.00062,0.0005,both,9.0,,-85.7856216430664,,False,False,True,False,False,False,False,False,False,False,-29.406251907348633,-34.006248474121094,16.414956,0.0636454466324113,257.912496,145.17456710670518,,,53.28750228881836,52.77499771118164,2018-11-28 03:14:51,0.0523922339869687,1.7615688960000002,-29.493751525878903,-26.40625063578288,-34.031253814697266
786447528,14.25424777,,0.272360952,0.272360952,-54.00625229,,0.02553542,2.0,1.0,,-224.3449719,-167.1413743,-202.4353768,-214.6245801,-21.12500381,-32.13541794,-26.38750076,-16.54374695,,-60.50000381,0.049999992,20.59308072,,137.656346,,0.0,0.406855924,0.203427962,,0.091769662,0.091769662,0.02354,0.05596,0.139301389,0.04856,,0.04856,70.23125076,50.60833549,62.14375305,72.74375343,0.400119236,0.139425457,1.000890613,,0.015630763,0.015630763,0.714442328,0.048238262,-0.193494688,-1.597039137,119.9999924,0.050061267,0.0,0.417718438,0.202604666,0.04266,0.07108,,0.500149044,0.00926112,223.0416667,,-39.15625,-28.7708346,-34.11250305,-43.13125229,0.000499926,-21.30000305,-32.61666616,-26.79999924,-0.174999237,-0.412498474,,1.895137758,1.518621901,1.881758841,1.954002432,425.164627,253.7714582,380.9345599,419.3769515,-74.29301671,-88.40000916,,0.00044,0.000586667,0.00046,0.00042,0.00036,0.000413333,0.00036,0.00038,LeeDalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786474395,4.551356304,0.046600509,0.069667743,0.049134508,,0.015278359,0.022905365,20.0,2.0,0.876490111,-184.7510067,-191.9637402,-109.5383451,-200.023356,-7.037502289,-16.49270693,-12.00625229,-6.556255341,0.989879785,-52.67500305,0.429411774,82.50825083,5.584096493,220.770821,2.754212091,0.42809225,0.42809225,0.295078371,0.014627163,0.014981824,0.012994324,0.02122,0.1159,0.606330454,0.051197895,0.17908,0.04894,85.53125,77.77396202,56.18750191,89.1875,0.400119236,0.606846869,1.00085175,0.878465011,-0.029048981,-0.029048981,0.831541833,0.535583052,-0.117995481,1.027937473,20.0,0.114696696,0.0,0.0,0.262148499,0.05022,0.10544,,0.400119236,0.019533698,29.49999905,0.77545556,-48.31875229,-37.09062703,-42.10625076,-49.70624924,0.0,-7.212501526,-16.74479167,-12.50000381,-0.174999237,-0.493751526,0.750974607,1.991453115,1.833826962,2.051778122,1.903587958,367.9229678,351.8953765,224.7483799,380.7620519,-69.33211772,-99.59375,1.16,0.00052,0.000526667,0.00066,0.0005,0.00048,0.00046,0.00058,0.0005,LeeDalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793395012,6.701997195,0.062112887,0.233838016,0.0908367,,0.004762341,0.022118248,17.0,1.0,0.786261202,-125.6584456,-99.70014182,-118.7612865,-131.681192,-14.58750153,-16.83125067,-15.48125458,-18.30937481,0.992681604,-48.88125229,0.405882345,69.83240223,,381.6405833,5.516100179,0.444984564,0.980722146,0.522236939,0.011424538,0.087208562,0.026662532,0.02066,0.06144,0.463588536,0.06105375,,0.06626,60.85625076,64.77500248,63.75624847,56.43125248,1.250372611,0.468954414,1.011574626,1.159539826,-0.019806644,-0.137820587,1.929241007,0.503521051,1.296611664,0.244682037,40.0,0.184786081,1.438042344,0.89823375,0.2815108,0.06384,0.20948,0.125016378,0.400119236,0.021370576,40.875,0.82274638,-32.85625076,-31.31562662,-33.39999771,-30.93437672,0.0,-14.70625305,-16.92500067,-15.55000305,-0.118751526,-0.068748474,0.772353463,2.414706495,2.77808067,2.590278672,2.223932574,303.4282647,277.0662251,307.6248274,293.3337975,-60.13029773,-97.16249847,1.322580645,0.00058,0.00078,0.00064,0.00057,0.0005,0.00066,0.00054,0.00046,LeeDalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793406223,,0.017702567,0.116574253,0.030513039,,0.073239173,0.128282221,12.0,5.0,1.005558739,-110.4136097,-100.7247916,-108.4372487,-123.3900796,-15.875,-15.77916845,-15.50624847,-13.2250042,1.004385006,-56.29375076,0.15,14.28163382,6.757669955,141.3486898,1.44472973,0.116146466,0.189204696,0.138319328,0.000626516,0.019852718,0.005040256,0.04012,0.09104,,0.087005455,0.16288,0.08912,72.76250076,72.40208435,74.06250381,74.58750153,,,,1.01967988,,,0.263342232,-1.090886144,-0.253628887,-1.243749696,100.0,0.036078691,0.0,0.0,0.007907157,0.38146,0.99854,,,0.014265325,105.6666641,0.990955795,-39.08750153,-41.10625076,-40.08125305,-42.484375,,-18.89375305,-21.22500356,-21.16249847,-3.018753052,-5.65625,0.995672966,2.584602051,2.639945447,2.625512206,2.381240195,285.375242,265.8960927,284.7033201,293.820744,-70.66685667,-87.18125153,1.0,0.00076,0.00084,0.0008,0.0007,0.00068,0.00072,0.00068,0.00062,LeeDalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
